0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
32,32,32,32,32,32,31,30,35,35,29,34,37,38,38,38,38,36,38,34,38,38,38,38,39,18,37,38,38,39,38,38,38,38,36,38,37,16,33,15,15,32,36,36,37,39,36,32,17,38,36,38,38,36,37,37,30,36,36,37,36,36,36,38,14,34,38,38,38,38,34,14,27,34,33,37,16,27,14,37,38,37,38,37,38,14,37,30,35,38,38,39,39,37,37,37,37,39,39,39
32,32,32,32,16,16,16,29,16,32,14,32,36,37,34,15,37,33,16,17,33,36,33,15,38,16,38,39,38,34,15,16,16,27,34,27,16,37,15,14,14,33,30,34,38,38,39,39,39,15,14,30,34,31,34,37,37,27,31,34,38,34,38,30,25,34,25,25,25,38,32,14,34,37,14,14,13,25,24,32,36,14,13,13,26,12,24,12,34,13,15,33,15,26,15,24,15,33,37,14
33,33,33,33,33,33,33,32,35,35,32,34,37,37,38,38,38,33,36,38,38,38,38,38,39,39,38,39,39,39,38,38,38,38,38,39,39,38,38,38,38,38,38,38,38,38,37,38,38,38,38,38,38,38,38,39,39,39,38,38,38,38,38,38,36,36,38,38,38,38,38,37,38,38,39,38,38,38,38,38,39,39,39,38,38,39,38,38,38,38,39,39,39,39,38,38,38,39,39,39
32,33,34,34,34,34,34,31,33,33,17,32,37,38,38,38,38,38,38,38,38,38,38,38,39,39,39,39,39,39,39,39,38,39,39,39,38,39,38,38,38,38,38,39,39,38,39,39,39,39,39,38,39,39,39,39,39,38,39,39,39,38,38,38,36,38,38,38,39,39,39,39,39,39,39,39,38,39,38,39,39,39,39,39,39,39,39,38,38,39,39,39,39,39,39,39,39,39,39,39
32,32,32,32,32,32,31,35,16,16,32,37,16,37,37,38,38,38,16,38,15,36,15,33,38,39,38,39,17,16,32,37,36,38,38,39,32,36,38,38,14,36,36,38,39,14,36,36,38,38,14,14,29,36,36,14,29,36,36,38,38,38,38,38,36,36,14,33,14,29,34,14,33,37,39,39,39,39,39,39,39,39,39,38,38,39,38,38,38,39,39,39,16,37,13,29,37,15,37,38
32,32,33,33,33,33,18,32,17,29,17,33,37,30,36,37,38,38,38,38,38,38,38,38,39,39,37,39,20,37,36,38,38,38,38,39,39,39,16,36,15,33,37,18,37,37,39,39,39,39,38,36,15,29,36,39,39,39,38,38,38,38,38,38,38,37,34,36,39,38,38,39,39,39,37,39,19,19,33,19,33,19,33,38,38,14,33,35,38,39,39,39,39,39,39,39,39,39,39,39
32,33,33,32,33,30,19,33,19,17,17,35,36,38,38,38,38,37,38,33,38,36,37,36,38,37,34,38,39,39,39,38,33,37,39,35,38,37,37,30,36,38,38,38,39,38,38,39,38,39,39,39,39,39,38,36,38,39,39,37,39,34,38,34,36,30,36,36,39,18,33,38,39,19,33,18,18,16,37,36,39,39,37,39,38,39,39,34,36,37,38,35,19,38,38,39,39,39,39,39
32,31,33,32,32,33,33,31,30,35,35,32,37,36,38,38,38,38,38,38,38,38,38,38,37,18,33,38,39,39,37,38,39,39,37,34,38,17,37,17,15,37,36,36,39,38,39,39,39,37,38,38,39,37,39,38,38,38,38,38,38,38,38,38,14,36,14,36,36,34,31,36,38,39,38,35,14,14,14,30,38,39,39,38,14,14,30,34,35,37,38,39,37,39,39,39,39,38,39,39
32,32,32,32,32,32,32,35,35,35,16,34,38,37,37,38,38,37,16,32,15,36,38,38,39,16,37,38,17,37,16,37,38,16,38,36,38,39,39,36,34,32,36,36,39,39,39,37,33,15,33,32,36,36,36,36,36,36,38,38,38,38,36,36,29,36,14,29,36,36,34,38,38,39,16,37,39,14,37,38,39,38,38,38,14,30,14,32,34,34,39,39,39,39,14,34,37,13,29,37
32,32,32,32,32,32,16,16,16,16,32,16,32,32,32,33,33,33,16,15,32,32,37,34,37,16,35,38,39,38,16,38,39,34,36,37,39,15,32,32,36,36,38,38,15,36,32,39,37,16,37,37,37,39,39,38,36,39,39,39,38,31,36,36,29,36,14,29,36,31,36,14,37,38,38,39,39,36,14,30,27,14,27,37,15,27,37,14,14,16,33,38,16,38,15,15,16,30,38,38
33,33,33,33,33,33,33,33,17,17,29,32,19,33,32,33,38,37,19,37,38,38,38,38,39,37,39,37,37,18,32,37,38,39,39,39,39,34,17,32,32,36,37,16,16,33,38,39,39,39,20,20,37,37,38,33,38,18,37,38,37,38,38,38,37,38,38,38,38,39,39,39,39,39,38,37,39,39,36,39,39,33,38,38,38,39,38,38,38,39,37,37,19,37,38,39,39,33,38,37
32,32,32,32,32,30,32,32,16,29,16,29,32,32,36,33,37,38,38,38,38,30,36,36,37,38,36,38,37,34,39,38,37,39,39,39,39,32,38,38,36,36,36,32,39,38,39,38,33,37,39,37,39,39,39,37,39,37,37,37,39,38,38,38,38,38,14,14,37,38,37,39,39,38,37,38,16,37,36,36,39,38,39,36,36,37,37,36,36,39,39,39,39,39,33,38,39,39,39,38
33,33,33,32,33,18,18,18,17,17,17,32,34,36,38,38,38,38,38,38,38,36,38,38,39,18,35,39,39,17,33,33,37,17,38,37,18,33,17,15,36,36,37,32,39,38,39,39,39,37,20,38,38,18,38,37,39,37,39,39,39,38,38,38,36,31,16,37,16,33,38,37,36,18,33,33,16,36,37,39,39,38,38,36,38,39,37,38,38,39,39,39,19,38,37,38,39,39,39,16
33,33,33,33,33,33,31,29,32,30,29,29,14,30,36,37,37,33,30,33,14,36,30,36,37,18,33,33,35,18,18,33,38,38,39,37,37,37,15,31,27,27,34,14,30,35,38,34,33,15,15,30,30,38,39,15,38,15,32,31,35,34,34,31,27,27,13,13,13,25,26,14,34,38,39,38,14,34,38,38,39,37,37,37,32,14,13,33,35,32,32,36,15,15,13,26,34,37,37,38
32,32,32,32,32,32,32,35,16,32,15,32,15,36,36,38,38,38,38,38,38,38,38,38,39,38,39,39,39,38,37,39,39,39,39,39,39,39,32,36,38,38,38,14,33,36,38,39,39,37,37,37,39,39,39,14,37,37,39,39,39,38,38,38,29,36,14,30,38,39,38,17,37,37,39,39,39,39,39,39,39,39,39,38,38,39,38,34,38,39,39,39,36,39,16,30,38,39,39,16
33,33,34,34,34,34,18,18,32,30,30,37,38,38,38,38,38,38,37,38,38,38,38,38,39,37,39,39,39,37,36,36,37,38,38,39,37,36,38,38,37,38,38,38,39,30,36,36,38,32,16,36,38,38,38,39,39,36,36,36,38,38,38,38,36,38,36,30,36,38,38,35,38,39,39,39,39,39,39,39,39,39,39,38,38,39,38,38,38,39,39,39,39,39,14,35,38,39,39,37
29,32,32,32,32,32,30,31,16,29,16,29,32,36,36,38,38,38,38,38,38,34,37,38,39,39,37,39,39,39,34,36,38,36,38,39,16,36,37,38,38,36,36,36,38,15,33,37,37,38,38,38,36,38,38,15,37,37,38,38,38,38,38,38,38,38,14,30,38,36,36,15,37,38,38,34,34,34,38,38,39,39,38,38,38,38,37,30,34,39,39,37,39,39,15,37,38,39,39,39
16,16,29,29,29,32,32,35,35,35,35,37,37,34,38,38,38,38,38,38,38,38,38,38,39,39,39,39,39,37,16,33,37,38,39,39,39,32,14,32,14,32,36,14,33,36,38,38,38,35,35,38,37,37,39,36,36,30,36,36,38,38,38,38,36,38,38,38,16,36,36,39,38,37,16,30,14,33,34,38,39,38,39,38,38,14,37,34,38,39,39,39,17,38,39,39,39,39,39,16
29,32,32,32,32,32,29,32,32,35,16,33,37,37,38,38,38,38,16,18,18,32,37,38,39,15,37,38,17,37,15,32,36,37,38,39,16,16,15,32,32,38,39,15,15,14,33,36,37,14,37,14,33,36,38,14,36,36,38,38,38,38,38,38,36,36,14,14,33,36,38,15,37,38,39,39,33,16,33,38,39,17,33,38,30,14,37,34,37,39,38,39,39,17,16,30,38,16,38,39
29,29,32,30,32,32,32,35,35,35,16,33,16,32,37,38,38,33,16,37,38,36,37,32,38,16,38,38,39,38,16,33,35,37,39,37,37,38,39,38,14,32,36,38,37,38,39,37,37,15,32,33,14,29,36,30,36,38,38,38,34,38,38,38,36,36,34,36,39,38,38,33,37,39,33,36,34,14,37,37,39,39,39,38,38,38,14,34,38,39,39,39,39,37,38,39,39,39,39,39
32,32,33,33,33,31,32,35,17,29,14,29,29,36,37,38,38,38,38,37,38,38,38,38,39,18,38,39,39,18,18,33,37,37,39,39,38,39,15,34,14,35,35,27,37,37,39,39,39,15,15,30,38,39,39,15,37,15,29,35,38,38,38,38,35,38,13,28,25,38,39,15,34,38,39,39,38,36,39,39,39,39,39,38,38,38,36,38,37,38,38,38,38,38,15,26,37,15,37,37
29,32,33,33,33,33,32,30,32,35,30,37,37,37,38,38,38,38,38,38,38,38,38,38,39,37,39,39,39,38,39,39,38,39,39,39,39,39,37,38,38,38,38,38,39,39,39,39,38,39,20,38,39,39,39,38,38,37,39,39,38,38,38,38,36,36,38,39,39,39,38,38,39,37,39,39,39,36,38,39,39,39,39,38,14,36,37,39,39,38,38,38,39,39,38,39,39,39,39,39
33,33,33,33,33,33,32,29,17,29,29,33,19,36,36,37,37,33,32,35,35,38,38,37,38,18,37,36,20,37,17,36,36,36,36,37,37,18,37,36,36,36,38,35,18,37,38,37,38,20,20,20,33,37,38,34,36,38,38,38,34,36,38,36,29,36,14,14,30,32,36,18,37,38,39,38,33,38,32,18,37,18,33,36,34,18,18,27,27,37,37,38,16,15,14,30,37,38,39,38
32,32,32,32,32,32,32,35,16,32,16,29,34,36,38,38,38,33,16,32,34,36,36,34,39,16,37,39,37,38,15,37,38,38,39,38,37,37,39,38,14,36,38,38,39,38,39,39,39,16,35,38,39,39,39,15,37,37,36,38,38,38,38,38,36,38,38,14,37,36,36,39,38,39,39,37,16,14,14,33,38,39,38,38,14,14,30,36,38,39,39,36,17,16,33,38,32,14,15,16
32,32,33,33,33,33,32,33,34,34,35,37,38,38,38,38,38,38,38,38,38,38,38,38,39,39,39,39,39,38,39,39,39,39,39,39,39,39,38,38,38,38,38,38,39,38,39,39,39,39,39,38,39,39,39,38,38,39,39,39,39,38,38,38,36,38,38,39,39,39,38,39,39,39,39,39,39,39,39,39,39,39,39,38,38,39,38,38,38,39,39,39,39,39,39,39,39,39,39,39
32,33,34,34,33,33,33,35,33,33,32,34,37,38,38,38,38,38,19,36,36,38,38,38,39,18,38,39,39,18,17,32,36,38,38,39,39,39,16,36,15,36,38,16,37,38,39,39,39,18,29,36,36,38,38,14,36,14,36,36,38,38,38,38,36,38,14,36,15,36,38,17,30,37,17,37,39,39,38,39,39,39,39,38,38,39,37,38,38,39,39,39,16,37,16,38,39,39,39,28
16,16,29,16,32,32,32,30,16,29,15,32,36,32,32,32,33,37,38,36,32,36,32,14,32,37,37,39,39,32,34,36,36,14,36,36,39,39,38,34,36,34,36,36,37,37,39,37,37,37,38,36,36,38,38,38,38,34,38,38,36,36,34,38,30,34,38,38,39,34,34,38,31,14,31,34,34,37,38,39,39,38,39,38,38,39,38,38,38,37,37,38,35,35,38,37,37,34,35,34
29,32,32,32,32,32,18,30,29,17,29,32,14,29,30,30,34,30,30,18,32,30,37,36,37,36,37,39,39,15,18,33,38,37,37,35,34,32,39,34,14,34,34,35,39,39,33,34,38,16,16,27,16,30,38,39,39,16,30,38,39,34,38,34,27,27,13,13,13,27,32,13,31,32,39,37,13,25,38,37,37,15,25,32,35,25,13,25,34,34,37,37,15,26,15,26,34,37,38,37
32,33,33,33,33,33,32,33,17,17,14,29,29,36,38,38,38,38,38,37,38,38,38,38,39,34,39,39,38,39,37,39,39,39,39,39,37,39,39,38,14,33,37,34,39,38,39,39,39,39,39,38,39,39,39,37,39,39,39,39,39,38,38,38,32,35,38,38,38,38,38,15,35,38,39,39,39,38,38,39,39,39,39,39,38,38,32,37,38,39,39,39,38,39,39,39,39,38,38,15
29,32,32,33,33,37,33,37,33,33,33,29,36,38,38,38,34,37,38,37,38,38,38,36,38,38,38,38,38,38,38,38,38,39,34,37,38,38,38,39,39,16,37,36,36,36,38,36,37,33,38,36,33,36,36,36,38,38,34,38,39,36,37,38,36,29,30,38,36,37,36,39,38,38,38,38,38,37,32,39,39,37,30,18,37,34,32,37,38,38,32,35,39,37,32,37,38,34,34,32
32,32,32,32,32,32,31,31,16,30,30,35,29,29,37,37,37,16,16,14,14,27,37,34,38,39,37,39,34,14,14,34,34,38,39,16,16,32,38,34,31,34,34,34,39,36,37,34,37,34,34,14,34,34,38,34,34,32,31,34,38,38,38,34,26,25,30,13,34,32,34,32,31,31,31,33,30,26,25,37,38,37,36,33,30,25,26,31,33,37,37,37,37,14,26,37,37,37,37,37
32,32,33,32,33,32,32,33,17,32,35,32,19,37,37,37,37,33,19,37,38,38,38,38,39,18,37,38,20,18,20,33,38,38,39,39,37,17,17,32,32,36,38,18,33,36,39,39,39,20,37,20,37,38,39,39,37,36,36,38,38,38,38,38,38,38,14,14,16,29,36,36,38,39,39,39,18,37,39,37,39,33,38,38,38,30,27,34,38,39,39,39,17,16,27,37,39,16,37,16
32,32,32,32,32,32,32,35,30,32,16,29,16,36,36,37,38,38,38,15,37,36,37,38,39,39,39,39,39,39,39,39,39,38,39,39,39,39,14,32,36,38,37,15,37,37,39,39,39,39,39,39,39,39,39,15,33,38,39,39,39,38,38,38,36,37,38,38,39,39,39,39,39,39,39,39,39,39,39,39,39,37,39,38,38,38,37,38,38,38,38,39,17,37,39,39,39,39,39,39
32,32,33,33,33,33,30,30,35,35,30,35,17,36,37,37,38,38,38,38,38,38,38,38,39,37,37,39,39,39,39,39,38,37,37,39,39,39,38,36,30,36,38,36,30,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,38,38,36,38,38,38,36,36,39,39,39,38,39,38,39,39,39,38,37,39,39,39,39,39,39,39,39,38,38,36,39,37,39,39,39,39,39,39,39,39
32,32,32,32,32,32,16,35,16,29,16,33,37,38,38,38,38,37,16,33,38,38,39,39,39,37,38,39,17,37,17,33,37,38,39,39,34,39,39,38,38,36,38,38,39,39,39,39,39,33,38,16,37,37,39,14,37,38,34,38,38,38,38,38,36,38,30,14,36,30,14,36,37,39,16,37,37,38,36,38,39,38,36,36,38,39,31,34,38,39,39,39,39,17,16,30,38,39,39,16
29,32,32,32,32,33,33,31,33,35,35,33,19,37,37,37,38,33,38,37,34,36,37,38,39,39,39,39,38,34,33,38,33,37,38,39,38,37,37,36,39,34,37,18,37,36,38,38,38,38,20,37,35,38,38,32,16,33,37,38,38,36,32,36,36,36,20,30,16,33,16,16,33,35,34,33,37,36,38,39,37,39,31,33,33,38,38,36,37,34,38,37,39,38,37,39,39,39,39,39
32,32,33,34,32,33,33,31,33,35,30,37,38,37,38,38,38,38,38,38,38,38,38,38,38,37,39,39,39,39,38,38,38,38,39,39,38,20,37,36,37,38,38,38,39,39,38,38,38,38,38,29,37,37,37,36,37,38,38,38,38,38,38,36,36,29,36,30,33,36,34,36,36,34,37,36,35,39,39,39,39,39,37,33,33,38,33,29,34,39,39,37,30,38,37,39,39,37,39,39
32,32,32,30,32,32,33,33,32,16,29,16,16,32,36,37,38,38,38,38,34,36,37,36,38,39,39,39,37,16,17,33,33,38,39,38,39,39,15,36,34,36,38,14,38,37,39,39,37,15,14,33,36,14,36,37,39,15,29,36,36,36,38,38,36,36,14,14,14,14,29,14,30,37,38,37,38,38,39,16,33,16,37,39,39,14,15,29,33,15,15,37,29,35,37,37,38,39,39,16
32,33,34,34,34,34,33,33,17,32,29,33,37,36,38,38,38,38,38,38,38,38,38,38,39,18,38,39,39,39,17,36,36,36,38,38,39,39,39,38,15,36,36,38,39,38,39,39,39,18,37,38,38,38,38,38,38,38,38,38,38,38,14,29,37,38,19,36,38,38,38,14,30,38,17,37,38,39,39,39,39,39,39,38,38,39,38,38,38,39,39,39,39,39,14,32,37,38,38,39
32,33,33,33,33,33,32,33,17,29,29,32,37,36,38,38,38,38,38,38,38,38,38,38,39,39,39,39,39,18,17,33,38,38,39,39,18,36,37,38,15,36,37,38,39,16,37,38,39,18,18,33,38,39,39,15,29,16,33,37,38,38,38,38,36,38,16,36,15,36,36,15,30,38,39,39,39,39,39,39,39,39,39,38,38,39,38,38,38,39,39,38,17,33,17,37,38,17,37,17
16,32,32,16,32,32,16,30,35,35,16,33,16,32,37,38,38,37,38,38,38,38,37,34,39,39,39,39,39,39,36,37,37,37,39,38,38,39,39,38,38,38,34,36,39,37,39,39,37,39,37,39,39,39,39,37,38,39,39,39,39,38,38,38,36,36,38,38,39,39,38,39,39,38,37,38,39,39,38,39,38,35,33,37,38,39,39,38,38,39,38,37,17,37,38,38,39,39,39,37
32,32,33,33,33,33,32,31,35,35,31,34,33,36,38,38,37,33,34,33,19,36,37,38,39,38,39,39,33,38,38,38,38,38,38,37,33,37,39,37,34,36,38,38,39,16,37,38,39,39,38,30,37,36,37,38,38,38,38,38,38,38,38,38,36,35,38,34,38,38,38,38,38,39,39,38,38,38,38,38,39,39,39,38,38,13,37,37,38,39,39,39,39,39,39,39,39,39,39,39
32,32,34,34,32,33,32,33,17,29,17,33,33,36,36,37,38,38,38,38,38,38,38,38,39,18,35,38,39,39,38,38,38,38,38,39,39,39,16,36,36,38,37,18,37,37,39,39,39,39,38,38,38,38,38,14,36,36,38,38,38,38,38,38,36,37,38,14,33,35,38,38,38,39,17,38,17,30,38,14,37,17,37,38,39,38,15,34,38,39,39,39,39,35,16,37,39,39,39,39
29,32,32,32,32,32,29,32,29,35,29,34,16,32,37,32,38,37,16,36,36,38,38,38,39,37,39,39,39,14,32,38,39,34,39,39,16,37,38,38,38,38,38,38,39,32,38,39,39,15,15,37,39,39,39,39,37,37,38,38,38,38,38,38,36,38,14,14,29,31,36,14,30,38,39,39,15,37,38,16,37,38,39,38,38,14,37,34,38,39,17,17,27,16,27,30,35,16,16,16
32,32,32,32,32,32,32,16,16,29,31,32,36,37,38,38,37,38,38,38,34,38,37,38,39,37,39,39,39,38,38,38,34,34,38,38,16,30,15,33,30,30,34,14,30,14,30,38,39,39,38,38,38,38,38,36,39,39,38,38,38,38,38,38,34,34,12,12,26,32,32,13,34,24,15,34,12,25,32,12,36,13,31,37,31,12,12,26,33,37,37,37,37,14,12,26,36,37,37,37
32,32,32,32,33,33,33,33,33,35,31,33,33,36,36,37,37,38,38,38,38,38,36,17,38,39,39,39,39,39,38,38,38,38,39,38,37,37,38,38,38,38,38,38,38,38,39,39,37,38,39,37,34,37,38,38,34,36,36,38,39,37,38,36,36,37,37,30,33,36,30,36,36,31,36,37,38,38,38,39,39,39,39,33,33,30,37,37,35,36,39,39,17,17,37,38,39,37,38,37
29,32,32,16,32,16,32,35,16,16,16,34,16,32,36,36,34,37,38,38,38,38,38,32,38,39,39,39,37,35,32,32,14,14,32,37,15,37,36,38,14,14,30,14,38,36,37,39,39,37,14,30,14,29,36,37,39,15,31,36,36,38,38,34,36,36,14,14,14,14,14,14,14,30,35,16,17,30,37,16,37,27,15,37,32,14,15,14,27,37,15,37,35,35,38,39,39,39,39,37
16,29,16,32,32,32,30,16,29,16,16,33,16,32,36,15,34,37,38,37,38,38,38,38,38,37,38,37,39,34,34,38,36,14,36,38,39,38,39,32,32,32,36,36,37,39,38,38,37,39,38,38,36,30,29,31,31,31,36,38,34,38,38,27,36,37,16,16,27,30,33,15,14,37,15,33,30,31,34,34,39,38,37,30,33,29,37,15,15,30,38,38,38,37,39,39,35,35,38,39
32,32,33,32,32,33,33,33,34,35,31,34,36,36,36,37,38,37,38,38,38,38,37,36,39,39,39,39,39,39,38,38,38,38,38,39,38,39,39,38,38,34,37,38,38,39,39,39,38,39,38,38,38,38,38,38,38,38,38,38,38,38,38,36,36,37,39,37,37,37,32,38,38,37,39,38,38,34,38,38,39,39,37,29,37,37,37,27,31,27,34,37,37,38,39,39,39,39,39,39
29,32,32,32,32,32,29,30,16,29,16,29,32,36,36,37,37,37,38,38,38,38,38,30,33,16,37,38,39,39,38,38,38,38,38,39,39,38,33,36,14,14,27,27,37,34,38,39,38,39,38,38,38,38,38,15,37,38,38,38,38,38,38,38,34,38,38,12,31,34,38,38,38,39,37,39,14,26,36,32,36,37,38,38,38,32,30,31,38,38,38,38,38,38,37,38,38,38,38,38
32,32,33,34,33,32,32,35,33,30,17,34,19,32,37,38,38,38,38,38,38,38,38,38,39,18,38,39,39,39,17,36,36,38,38,39,18,36,36,38,38,38,38,38,39,16,37,38,38,16,36,37,38,38,38,14,36,36,38,38,38,38,38,38,37,38,38,38,39,38,38,17,30,38,39,38,38,38,38,38,39,39,39,38,38,39,38,38,38,39,39,39,39,39,39,39,39,39,39,39
32,32,33,33,32,33,30,30,17,30,14,29,14,30,36,33,38,38,38,38,38,38,38,38,39,33,38,39,39,18,18,33,35,38,39,39,16,35,35,38,34,34,38,38,38,15,37,38,39,15,14,30,34,38,38,39,39,15,32,35,38,38,38,38,38,38,12,32,12,32,33,13,26,37,15,34,33,33,38,38,38,33,36,38,38,37,37,33,37,37,37,37,14,37,14,33,37,37,37,14
32,32,33,33,32,32,32,18,17,29,29,29,36,38,38,38,38,38,18,37,38,38,37,38,39,18,37,38,39,20,36,36,38,38,38,38,37,39,39,38,36,36,38,38,39,39,39,39,39,39,16,36,36,38,38,14,36,36,38,38,38,38,38,38,33,34,38,14,37,38,38,39,38,39,16,37,16,15,16,30,35,38,39,38,14,12,29,37,38,38,39,39,39,15,37,39,38,13,14,13
32,32,32,32,30,32,32,35,35,16,29,33,16,32,34,33,38,38,38,38,38,38,34,38,38,37,39,39,39,39,39,39,38,39,39,39,39,39,39,38,14,32,36,36,39,39,39,39,37,38,39,39,38,39,39,14,36,36,38,38,38,38,38,38,36,38,14,36,36,38,38,34,37,39,37,38,38,38,38,38,39,39,39,38,38,39,38,38,38,39,39,39,39,39,39,39,39,39,39,37
29,29,32,32,32,32,16,35,16,29,30,32,37,38,38,38,38,38,16,37,38,38,38,38,39,16,37,38,17,33,38,39,38,37,39,39,39,39,39,38,14,32,36,38,39,39,39,39,39,39,39,16,37,38,38,14,29,36,36,38,38,38,38,38,36,38,14,14,29,36,34,38,38,39,16,16,33,38,39,39,39,16,37,37,39,39,39,38,38,39,38,39,39,16,16,30,38,39,39,16
32,32,32,32,32,32,33,33,35,35,29,29,29,30,36,38,38,38,18,37,38,38,37,38,39,37,18,37,18,37,14,33,31,34,38,37,39,32,15,33,34,33,37,14,14,37,39,39,37,33,34,14,27,29,34,12,27,35,38,38,38,38,38,38,35,38,30,12,24,32,33,37,38,38,38,38,14,24,26,37,37,37,38,38,13,12,12,26,33,37,35,37,37,33,14,33,37,33,37,37
29,32,32,33,33,33,32,35,17,29,17,29,36,37,38,38,38,38,38,38,38,38,38,38,39,18,37,39,39,20,20,33,37,38,39,39,18,37,38,38,30,36,38,38,39,16,36,37,38,16,18,30,37,38,37,17,37,38,38,37,38,38,38,38,38,38,14,36,14,33,34,14,30,38,17,30,35,38,38,38,39,39,39,38,38,39,12,32,37,39,39,39,16,38,13,27,38,14,34,15
29,29,32,32,32,32,18,18,35,35,35,37,38,37,38,37,38,38,37,38,38,38,37,37,39,39,39,39,39,38,39,38,39,39,39,37,39,39,39,38,38,36,36,38,39,38,39,39,38,39,39,39,39,38,39,36,38,39,39,39,39,38,38,38,37,38,38,38,39,39,36,39,38,37,37,38,39,39,39,38,37,39,39,39,39,38,39,38,38,39,39,38,39,39,39,39,39,38,39,39
32,32,33,33,33,32,18,18,32,35,31,32,36,36,38,37,38,38,38,38,38,38,38,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,38,15,36,37,38,39,39,39,39,39,39,39,39,39,39,39,17,38,39,39,39,39,38,38,38,36,38,31,37,38,37,39,18,38,37,37,39,39,36,38,39,39,37,39,38,14,34,35,39,39,39,39,39,39,39,39,39,39,39,39,39
32,32,33,33,33,30,32,35,17,29,17,29,36,36,38,38,38,38,38,38,38,38,38,38,39,18,38,39,39,20,18,33,37,37,39,39,38,16,37,37,15,36,36,38,16,37,38,39,39,18,18,33,37,39,39,14,29,16,36,36,39,38,38,38,36,38,14,37,14,30,38,18,36,38,17,34,14,14,14,30,38,39,39,38,14,14,30,34,38,39,39,39,17,37,14,34,37,15,38,16
32,32,32,32,32,32,32,30,35,31,31,33,16,32,36,37,38,15,36,15,37,38,38,38,39,37,39,39,17,37,14,36,36,36,38,39,39,39,39,38,14,29,36,38,39,38,16,37,38,15,36,14,36,36,38,15,33,36,36,38,38,38,38,38,36,38,14,14,33,34,34,14,29,34,38,38,38,38,38,38,39,39,39,38,38,39,38,38,37,37,39,37,39,14,14,27,35,38,39,39
32,32,32,32,32,32,32,35,30,32,31,29,38,38,38,38,38,38,16,37,16,37,37,37,39,16,38,39,17,37,15,32,36,38,38,37,39,39,15,36,36,38,38,32,38,39,39,39,38,15,36,14,32,36,36,38,38,38,38,38,38,38,38,38,36,38,38,38,39,38,38,39,38,39,35,39,39,14,38,38,39,39,39,38,33,14,14,29,34,37,39,38,39,39,39,39,39,16,38,37
29,32,32,32,32,31,32,16,32,15,14,29,29,30,37,38,38,37,38,34,38,38,37,36,39,33,38,39,37,33,27,37,38,39,39,39,39,39,34,34,33,34,38,14,37,38,39,39,39,16,27,16,30,38,38,14,34,34,34,38,38,38,34,34,32,34,13,26,34,37,37,38,38,37,39,38,30,12,24,34,38,38,38,38,30,13,26,32,38,15,37,37,38,14,14,26,37,38,37,14
29,32,32,32,32,32,30,29,17,17,29,29,14,29,36,32,34,18,30,18,32,30,34,36,34,18,33,38,30,18,33,38,34,37,33,16,33,32,14,14,14,27,34,14,30,34,15,34,37,38,16,37,37,37,38,14,27,27,27,34,34,31,35,34,25,25,12,12,13,25,26,32,35,37,38,37,14,32,36,37,37,15,24,32,33,24,26,24,26,33,37,37,33,24,13,26,37,37,37,14
32,32,32,32,32,32,32,35,16,29,31,34,33,36,37,38,38,38,34,15,37,36,37,38,37,16,37,38,39,16,14,32,36,36,38,37,38,16,33,36,36,36,38,38,15,38,38,39,39,15,14,33,36,38,38,14,29,14,29,36,36,36,38,38,36,36,14,14,33,36,38,39,38,39,16,37,37,14,30,16,38,38,34,34,34,14,27,14,14,16,37,37,15,37,38,15,30,37,39,16
32,32,33,34,33,33,32,31,35,35,17,34,37,36,38,38,38,38,38,38,38,38,38,38,39,18,37,38,39,39,20,37,38,39,39,39,18,36,37,38,36,34,38,38,39,16,36,37,38,32,36,38,38,38,38,16,37,38,38,38,38,38,38,38,38,38,14,36,37,38,38,14,34,38,30,35,38,38,38,38,39,39,39,38,38,39,38,38,38,39,39,39,39,39,14,34,37,39,39,39
33,33,33,33,33,32,33,33,35,32,17,33,33,36,37,38,38,38,38,38,38,38,38,38,39,39,39,39,39,39,38,39,39,39,39,39,39,39,17,36,15,36,38,18,38,36,39,39,36,38,38,39,38,39,39,38,37,39,39,39,39,38,38,38,38,38,38,38,39,39,39,39,39,39,39,39,39,39,39,16,37,38,39,39,39,39,39,38,38,39,39,39,19,33,38,39,39,39,39,39
32,32,32,32,32,32,29,16,29,35,15,29,32,36,37,37,38,38,37,38,34,30,37,36,39,16,32,38,36,16,14,33,37,34,39,39,16,15,15,32,29,36,31,14,29,30,31,38,38,37,32,36,14,29,36,14,14,14,14,30,37,36,30,36,29,27,14,27,16,33,38,17,33,38,33,16,16,15,33,37,38,39,38,14,34,38,36,34,38,39,38,33,16,30,15,30,37,27,37,37
33,33,33,33,33,33,32,33,33,30,17,35,17,36,36,38,38,38,20,33,32,37,37,39,39,39,39,39,20,20,38,38,39,39,39,39,39,18,33,36,15,36,36,38,18,37,39,39,38,39,20,31,18,37,38,16,33,30,37,38,38,38,38,38,38,38,38,38,18,27,36,39,38,39,39,39,39,39,39,39,39,39,39,38,38,39,14,34,38,39,39,39,17,37,39,39,39,33,39,37
